18137404/166.855586994 	18137404/166.965291167 	18137404/167.078172529 	18137404/167.203359325 	18137404/167.322035084 	18137404/167.413780458 	18137404/167.499165151 	18137404/167.575627002 	18137404/167.647314781 	18137404/167.71506376 	18137404/167.781246825 	18137404/167.844875152 	18137404/167.904590481 	18137404/167.964426518 	18137404/168.024635038 	| 	18137404/150.412334761@12
18137404/169.089807929 	18137404/169.181438114 	18137404/169.255441493 	18137404/169.326338355 	18137404/169.380560816 	18137404/169.433804351 	18137404/169.487727745 	18137404/169.540680091 	18137404/169.592418352 	18137404/169.643107197 	18137404/169.692230178 	18137404/169.739096581 	| 	18137404/150.412334761@12
18137404/170.769650966 	18137404/170.855634334 	18137404/170.922801489 	18137404/170.974542587 	18137404/171.022900731 	18137404/171.070752902 	18137404/171.119048881 	18137404/171.170432987 	18137404/171.218881156 	18137404/171.266425094 	18137404/171.314254794 	18137404/171.370079369 	| 	18137404/150.412334761@12
18137404/172.610456568 	18137404/172.720234583 	18137404/172.7981834 	18137404/172.891134233 	18137404/172.987102342 	18137404/173.059410392 	18137404/173.131069398 	18137404/173.20108004 	18137404/173.269400006 	18137404/173.331234126 	18137404/173.387189201 	18137404/173.440032998 	18137404/173.494654461 	18137404/173.558260782 	| 	18137404/150.412334761@12
18137404/174.633382539 	18137404/174.726513052 	18137404/174.813117489 	18137404/174.905864269 	18137404/174.987170687 	18137404/175.063930615 	18137404/175.12568368 	18137404/175.183161281 	18137404/175.234115007 	18137404/175.284879603 	18137404/175.335896603 	18137404/175.386626524 	18137404/175.438922135 	18137404/175.492791664 	18137404/175.545565478 	| 	18137404/150.412334761@12
18137404/176.564733811 	18137404/176.668823908 	18137404/176.777732216 	18137404/176.870315916 	18137404/176.949036015 	18137404/177.031866211 	18137404/177.100657038 	18137404/177.162321225 	18137404/177.221899071 	18137404/177.277285255 	18137404/177.330737362 	18137404/177.383974025 	18137404/177.433845761 	18137404/177.482537413 	18137404/177.532446616 	18137404/177.579596907 	18137404/177.623616919 	18137404/177.666343934 	18137404/177.707892102 	18137404/177.749539767 	18137404/177.790875675 	18137404/177.831765609 	18137404/177.874210186 	| 	18137404/150.412334761@12
18137404/178.894508164 	18137404/178.993367478 	18137404/179.089185744 	18137404/179.182107643 	18137404/179.265208251 	18137404/179.334153785 	18137404/179.398219525 	18137404/179.458774391 	18137404/179.515255678 	18137404/179.577189475 	18137404/179.629730271 	18137404/179.681253542 	18137404/179.730605424 	18137404/179.779376299 	| 	18137404/150.412334761@12
18137404/180.792346894 	18137404/180.883780747 	18137404/180.962781164 	18137404/181.033003342 	18137404/181.086338662 	18137404/181.135043754 	18137404/181.188509203 	18137404/181.240901171 	18137404/181.293971176 	18137404/181.346847303 	18137404/181.399081299 	18137404/181.449741219 	| 	18137404/150.412334761@12
18137404/182.483267391 	18137404/182.570213822 	18137404/182.632970224 	18137404/182.683131084 	18137404/182.730549527 	18137404/182.774054927 	18137404/182.815508787 	18137404/182.854494369 	18137404/182.894252201 	18137404/182.935116755 	18137404/182.974443254 	| 	18137404/150.412334761@12
18137404/184.020932064 	18137404/184.108896743 	18137404/184.187843583 	18137404/184.244406933 	18137404/184.296401076 	18137404/184.346962262 	18137404/184.398857442 	18137404/184.451537879 	18137404/184.50326464 	18137404/184.553453476 	18137404/184.605532344 	18137404/184.656898545 	| 	18137404/150.412334761@12
18137404/185.754600242 	18137404/185.855295187 	18137404/185.946435249 	18137404/186.016033877 	18137404/186.076993986 	18137404/186.132383368 	18137404/186.193681345 	18137404/186.244630303 	18137404/186.294422332 	18137404/186.342391288 	18137404/186.388155777 	18137404/186.430752062 	| 	18137404/150.412334761@12
18137404/187.504281574 	18137404/187.59946588 	18137404/187.677239581 	18137404/187.733604801 	18137404/187.784608951 	18137404/187.835563619 	18137404/187.88441113 	18137404/187.931517176 	18137404/188.006585735 	18137404/188.059403305 	18137404/188.103628189 	| 	18137404/150.412334761@12
18137404/189.195694252 	18137404/189.301695574 	18137404/189.406146623 	18137404/189.498382179 	18137404/189.580571476 	18137404/189.662019887 	18137404/189.741021137 	18137404/189.817672825 	18137404/189.893370222 	18137404/189.966298271 	18137404/190.035627777 	18137404/190.102143843 	| 	18137404/150.412334761@12
18137404/191.159646591 	18137404/191.269729245 	18137404/191.37019582 	18137404/191.445210663 	18137404/191.51533021 	18137404/191.583834618 	18137404/191.652715108 	18137404/191.717530474 	18137404/191.788846581 	18137404/191.853166409 	18137404/191.914943657 	18137404/191.973339085 	| 	18137404/150.412334761@12
18137404/192.971507676 	18137404/193.077782873 	18137404/193.20379317 	18137404/193.319792516 	18137404/193.425203316 	18137404/193.519474143 	18137404/193.60993409 	18137404/193.69591267 	18137404/193.780637069 	18137404/193.86017863 	18137404/193.937817912 	18137404/194.013492937 	18137404/194.086998801 	| 	18137404/150.412334761@12
# 
# [Statistics Information]
# @ 	minV 	maxV 	mean 	dev
# EvalV 	1.8137404E7 	1.8141835E7 	1.813802568E7 	707.4031930942901
# Time 	1.417830459 	150.412334761 	77.08362793197009 	50.26718577615874
# NCycle 	9.0 	24.0 	14.17 	5.774175265784719
